range,en,lt,translated_text,BLEU_Score,CHRF_Score,COMET_Score
499-523,An incident occurred in the place where it was seen that the aircraft's landing gear touched down more than 100 meters away.,"Incidento vietoje buvo matyti, kad orlaivio nuolaužos pažiro net 100 m atstumu.","Incidentas įvyko toje vietoje, kur buvo pastebėta, kad lėktuvo važiuoklė nutūpė daugiau nei už 100 metrų.",23.217024112151968,51.113854292960305,-0.025738507509231567
499-523,Medical staff arrived on the scene within six minutes.,Medikai į įvykio vietą atvyko per 6 minutes.,Į įvykio vietą medikai atvyko po 6 minučių.,23.217024112151968,51.113854292960305,1.3024059534072876
499-523,The head of the Vilnius Emergency Medical Assistance Brigade Service Igoris Lukaševas told LRT Radio that the most serious conditions among the wounded crew members are a 54 and 40-year-old people.,"Vilniaus greitosios medicinos pagalbos Išvažiuojamųjų brigadų tarnybos vadovas Igoris Lukaševas LRT RADIJUI teigė, kad iš sužeistų įgulos narių sunkiausia būklė – 54 ir 40 metų asmenų.","Vilniaus greitosios medicinos pagalbos brigados viršininkas Igoris Lukaševas LRT radijui sakė, kad tarp sužeistųjų yra 54 ir 40 metų amžiaus žmonių.",23.217024112151968,51.113854292960305,1.1305320262908936
499-523,"One of them was at least for a time conscious, spoke English.","Vienas jų bent kurį laiką buvo sąmoningas, kalbėjo angliškai.","Vienas iš jų bent kurį laiką buvo sąmoningas, kalbėjo angliškai.",23.217024112151968,51.113854292960305,1.2986316680908203
499-523,"During flight, they were in the pilot's cabin.",Skrydžio metu jie buvo piloto kabinoje.,Skrydžio metu jie buvo piloto kabinoje.,23.217024112151968,51.113854292960305,1.3283582925796509
499-523,"Survived a 34-year-old crew member of Lithuanian nationality at the time of misfortune was in the aircraft cabin, his injuries were lighter.","Išgyvenęs 34 metų amžiaus įgulos narys lietuvis nelaimės metu buvo orlaivio salone, jo sužalojimai lengvesni.","Nelaimės metu lėktuvo kabinoje išgyveno 34 metų Lietuvos pilietė, jo sužalojimai buvo lengvesni.",23.217024112151968,51.113854292960305,1.0936779975891113
499-523,"The Mayor of Vilnius Valdas Benkunskas informed that a state of local extreme emergency would be declared in the disaster area, which would help to take care of residents, manage the territory and provide assistance.","Vilniaus meras Valdas Benkunskas informavo, kad katastrofos teritorijoje bus paskelbta lokali ekstremalioji situacija, tai padės pasirūpinti gyventojais, teritorijos tvarkymu, pagalbos teikimu.","Vilniaus meras Valdas Benkunskas informavo, kad nelaimės zonoje bus paskelbta ekstremalioji situacija, kuri padės pasirūpinti gyventojais, valdyti teritoriją ir teikti pagalbą.",23.217024112151968,51.113854292960305,1.2341432571411133
499-523,"According to the mayor, the health of people affected by air and water pollution is not a problem.","Pasak mero, pavojaus žmonių sveikatai dėl oro, vandens užterštumo nėra.","Pasak mero, oro ir vandens užterštumo paveiktų žmonių sveikata nėra problema.",23.217024112151968,51.113854292960305,1.285447359085083
499-523,Police department together with the General Prosecutor's Office started an investigation into the circumstances of the incident to clarify them.,Policijos departamentas kartu su Generaline prokuratūra pradėjo ikiteisminį tyrimą įvykio aplinkybėms išsiaiškinti.,"Policijos departamentas kartu su Generaline prokuratūra pradėjo incidento aplinkybių tyrimą, kad jas išaiškintų.",23.217024112151968,51.113854292960305,1.2410989999771118
499-523,We are investigating all possible causes of the accident.,Tiriamos visos galimos avarijos priežastys.,Mes tiriame visas galimas avarijos priežastis.,23.217024112151968,51.113854292960305,1.3074281215667725
499-523,"The version of terrorism was not excluded, as on June 19, packages were sent from Lithuania via DHL Lietuva that exploded themselves and caused fires in logistics centers in Leipzig and Birmingham.","Terorizmo versija neatmetama, nes liepos 19 d. iš Lietuvos per „DHL Lietuva“ buvo išsiųsti savaime užsidegantys siuntiniai, jie sukėlė gaisrus logistikos centruose Leipcige ir Birmingame.","Terorizmo versija nebuvo atmesta, nes birželio 19 d. iš Lietuvos per DHL Lietuva buvo išsiųsti paketai, kurie sprogo ir sukėlė gaisrus logistikos centruose Leipcige ir Birmingeme.",23.217024112151968,51.113854292960305,1.2646467685699463
499-523,"Only by chance, a cargo in Leipzig was not loaded into the aircraft.",Tik per atsitiktinumą krovinys Leipcige tuomet nebuvo pakrautas į orlaivį.,Tik atsitiktinai Leipcige į lėktuvą nebuvo pakrautas krovinys.,23.217024112151968,51.113854292960305,0.8712106347084045
499-523,There was no indication that the DHL cargo plane crash in Lithuania could be linked to a warning issued by German authorities over the summer about packages carried on planes with explosive devices.,"Visgi pirmadienį popiet Vokietijos vidaus reikalų ministerijos atstovas, kurį citavo „Reuters“, teigė, kad nėra jokių požymių, kad DHL krovininio lėktuvo katastrofa Lietuvoje gali būti susijusi su Vokietijos valdžios institucijų vasarą paskelbtu įspėjimu apie lėktuvais skraidintus paketus su padegamaisiais įtaisais.","Nebuvo jokių požymių, kad DHL krovininio lėktuvo katastrofa Lietuvoje galėtų būti siejama su Vokietijos valdžios vasarą paskelbtu perspėjimu apie lėktuvuose su sprogstamaisiais užtaisais gabenamas pakuotes.",23.217024112151968,51.113854292960305,1.1341383457183838
499-523,The lecturer of the Antanas Gustaitis Aviation Institute at Vilnius Gediminas Technical University (VILNIUS TECH) Vincas Šnirpūnas told LRT.lt that there may be more than one reason for such events.,"Vilniaus Gedimino technikos universiteto (VILNIUS TECH) Antano Gustaičio aviacijos instituto lektorius Vincas Šnirpūnas LRT.lt teigė, kad tokių įvykių priežasčių gali būti ne viena.","Vilniaus Gedimino technikos universiteto (VILNIUS TECH) Antano Gustaičio aviacijos instituto dėstytojas Vincas Šnirpūnas LRT.lt teigė, kad tokių renginių gali būti ne viena priežastis.",23.217024112151968,51.113854292960305,1.2323122024536133
499-523,"However, as he says, in any case it is usually related to human error.","Anot jo, vis dėlto dažniausiai tai susiję su žmogiška klaida.","Tačiau, kaip jis sako, bet kuriuo atveju tai paprastai yra susiję su žmogaus klaida.",23.217024112151968,51.113854292960305,1.2643868923187256
